EmployeeID,Age,Department,JobGrade,Work-Life Balance,Career Development,Manager Support,Peer Relationship,Compensation,Autonomy,Job Clarity,Work Meaningfulness,Productivity,Attrition
158,36,Finance,3,2.028568534144447,2.7795791244949615,2.373878510425444,1.3007341822159384,3.0462342408337584,4.050615138717471,3.3795574691410586,4.520935388714513,0.5303977193024523,0
159,24,Finance,3,3.2309337621536054,3.1411897491620566,2.6122215001508975,1.9519075779926318,4.9289605120593905,4.746845219424656,4.173700831715668,4.603903229272653,0.696302934574936,0
160,37,Sales,3,4.685327828198231,3.0245561595890287,3.710077103070015,3.9681870479146393,4.651053759371555,5.0,3.2361223703284008,4.180504531806988,0.7607571804439269,1
161,26,Finance,4,2.246768078175778,2.9268134974948823,2.9581757948790006,1.732768152622584,4.324144125775427,4.185526342594394,4.498323952367257,4.201372194845974,0.7257941663218693,1
162,38,HR,3,3.350725102274655,3.661366864643806,2.03358361463564,1.3880203467921148,4.240014478801056,4.507096078120993,4.733447309323629,4.4509598790202505,0.7307456053121968,0
163,41,HR,3,2.271862081109864,1.3877369019587233,2.0409653801060164,2.598903719184972,4.1222233514314475,4.438431292441028,4.9210530583840715,4.450631561075103,0.7614633872569863,1
164,27,Sales,4,2.492660516200797,3.5360761543682306,1.931823229772783,2.4399564393793787,4.751721793981704,4.31255182958704,4.2942610464323945,3.6874708012054804,0.6665989888255595,1
165,39,Marketing,3,3.7303086405621704,2.2109058561371793,2.359635628122918,2.2736691464430465,4.180067763000058,4.593948012079448,3.2433453145361355,4.312480575841368,0.67752498018571,1
166,35,Engineering,5,1.748525300447286,3.049587654472939,1.931283984831381,2.5101135603465794,3.8360576302384564,4.075952484063668,4.174925714596876,4.360386963349205,0.5435997947827764,0
167,38,Marketing,3,1.563288651963814,1.7792336402043896,2.832376621492738,2.9509418274873096,4.650991442660841,3.868727949862729,4.41839494701218,3.711840921348423,0.6211669252408814,0
168,46,Finance,4,2.4389609458657957,1.8640525256747056,1.0,2.08898548015028,4.992383117029929,3.436838614284746,3.6974268726579265,4.652963416454347,0.5890916616061026,0
169,31,Engineering,3,2.964559219556372,2.963482104037419,2.8746178164923206,2.636087145797832,3.2364154384606234,4.028620753456586,4.067510668238779,4.406372311610979,0.7043686719148682,0
170,27,Sales,5,2.824566600176617,1.149888984075108,2.6927642414638013,3.2167122634910026,5.0,4.650717082567684,3.561475182701977,5.0,0.7956519700604623,1
171,26,Sales,3,2.752475422985097,3.192609454801819,3.3839197382033475,1.8032979332716437,3.6816343512351795,3.7301014444034344,3.893647735321069,4.186993243797808,0.5568245359389672,0
172,27,Engineering,3,2.5238923870581043,3.3819744516391115,3.113752688187767,1.0,3.719850861742324,4.323338948266379,4.656233284701656,4.7680555420163575,0.685017044979172,0
173,32,HR,3,3.0505780188887437,2.624449397680272,2.0214115503221626,2.969565944467141,3.577555140253694,4.138445068234534,4.540081473395646,4.469562785765444,0.6875160426000522,0
174,35,Engineering,3,1.0,2.59923272490499,3.035008656656955,4.252073802922081,4.200424526232313,3.8896409384787014,3.5023902452817794,5.0,0.6488750804920786,0
175,34,Finance,3,1.9744362864385816,1.9164546985640836,2.3823527659499897,2.494851742445829,3.560140857515683,3.273479835123367,3.847507426180967,3.7150096212821975,0.58945857512135,0
176,38,HR,5,2.4344713135015863,2.972114581682568,1.145985269789011,2.6413525407461695,3.6208699680745573,4.8814273495603935,4.22854599238787,3.952342997599938,0.6569305664035876,0
177,33,Sales,3,2.9931743593717566,2.743365672485198,2.6111823578102245,2.2929340968342067,3.8557249762081915,4.45859526519169,4.313262159273936,3.7321462742653746,0.6407242565483549,0
178,43,Engineering,4,3.542835598047996,1.854946222783324,2.0630226056005134,3.6116425890571815,4.26922783759717,5.0,3.8685521217270282,4.1610411973800705,0.681087239117647,0
179,31,Marketing,4,1.880430204283002,2.2259640349382654,2.5001550614779,2.4455701469385933,4.317426799483756,4.739706506978771,4.438228726660796,3.6376378458962493,0.6611132316546798,0
180,52,Marketing,4,3.5199550378755973,2.3884652027129376,3.6560148811926707,2.3694050879895454,4.820598639705042,4.870271989324274,4.182358889742619,3.4369580463723937,0.6878164812144154,0
181,37,Finance,3,2.183206831559046,2.225038462436569,2.657350831912511,3.137604669988442,4.809074386597457,3.325323134488301,2.911685116569722,3.133288248390614,0.5838428614852914,1
182,26,Marketing,3,2.4090631519135197,1.5459620106550176,1.7878656041670027,2.161008926462225,4.712305657048802,3.3165823177192206,3.91416483636165,3.1012651955016413,0.5747770718659848,0
183,25,Engineering,4,2.9070027631583293,2.9893142160087267,3.1750905039313424,1.6007144092469021,4.069191414467137,4.221156030526294,3.8998871349447146,4.528195845281074,0.5460985602719673,1
184,36,Engineering,5,2.357734744485259,2.329542680868674,2.753779799095507,3.1176102656819857,3.2794091110017063,3.6259422882593437,4.539136850194872,3.972280875163632,0.7691781930346006,1
185,31,Marketing,3,3.2770823246664222,2.5107553431253167,1.7053867196776642,2.085916954629498,3.268342800848003,3.8593565765779876,4.548029618589024,3.5831239695523682,0.6636862320564043,1
186,37,Engineering,3,2.2167770984207995,2.095213388821801,1.375633562767741,1.817177980626791,4.708864938054907,5.0,3.36394861453606,3.8704601841438655,0.4871279327662071,1
187,36,Finance,3,2.2273255061037665,2.832690031780393,1.8158637085468956,3.9700337110012307,4.6218772358536855,4.794938085840931,4.419235878498284,3.9360485264804277,0.7418359946285569,1
188,32,HR,5,3.236385967946532,2.6390873290669825,3.0854112604702055,2.3749822377441014,3.891647768777977,3.732172228834102,4.163018077299654,3.7176998949213913,0.6748971080493551,1
189,27,Finance,3,1.9658129282126393,3.3489490723912927,2.288878506449868,2.845958257608133,3.4796318743512793,3.0169397432150626,4.263212204062368,5.0,0.5553336175155744,0
190,22,Finance,3,2.674250366721662,2.836419099057289,2.5567997632687876,2.5206697687054436,3.6764244884154547,3.690031330947975,3.893086490653135,4.908414451407137,0.6659744004725449,1
191,29,Engineering,4,1.3376621326143232,2.3581209187140226,1.563029230456682,1.87957635674077,4.287347151099764,3.921402778530639,4.16908503861616,4.99424492430597,0.536293171205988,1
192,38,HR,3,3.7737475464428334,1.9821982277482078,3.1042532853121965,2.982603534015346,4.288280499927469,4.039368165369963,4.77516341128917,4.289598193844056,0.7769267272173237,1
193,34,Engineering,3,3.3445863553657427,3.1061668787416514,1.089371434949584,2.720205288650707,4.7212656365634995,3.5604768744616897,4.2560928795457125,4.340232243469585,0.6346536217110659,0
194,24,Sales,4,4.425075039706528,2.3021967308494795,2.0412357387526208,2.0384341178520473,3.9748227713962523,4.764925296165398,4.178786647191053,3.8736929713075168,0.6901043581593845,1
195,34,Engineering,5,3.43685461201247,2.3797977033826454,2.792924701379656,2.803233236499437,4.077981985749179,3.8442696030708734,3.960398312901892,3.7764644468856385,0.6938116331216769,0
196,35,Engineering,3,1.709244839279663,2.379619875595128,1.7141579884724583,2.1399829341089984,4.76266065298322,4.524288836301355,4.726127966871982,4.210862790877103,0.5752071663891174,1
197,26,Engineering,3,2.9680549021124145,2.2188746025400095,2.92989049561531,1.726853247924029,3.137452549306183,4.226943710945511,3.559606091666395,4.526178012573343,0.6334651804772502,0
198,34,HR,3,1.857393866444737,2.3918227040390914,1.8915642150138785,1.6560329219535137,4.358726473458513,4.669238527543022,3.799015199108541,4.797884075929699,0.6476089076750063,0
199,33,Engineering,3,3.604626254937169,3.8483452939128044,1.6417505850285852,2.689041034674085,4.0328856106840325,4.081039835778477,3.5308943091073064,3.927005428466495,0.7361327383323204,0
200,24,HR,4,1.7292017984156995,1.7665245621106156,3.400537445251132,2.232088349050089,4.5563798894768714,3.737506780671015,4.300342587525083,3.5736330756148105,0.6917136305070924,0
201,35,Marketing,3,1.6955915810321418,1.9298470524668732,2.6077511351693037,3.551192813330773,4.456303301430672,3.9007063979490173,4.789873803207723,4.566992493283137,0.7614782380258165,0
202,36,Sales,3,1.3731319824123194,3.4690270927079747,2.8633252546347383,2.46992932066343,3.8518451778051674,3.907757442821098,4.035602291215276,3.2909282242353948,0.5933056345652572,1
203,40,HR,3,2.158134125115899,2.2376369308534496,3.212746709186888,1.9503576945824928,3.946332571760509,5.0,3.66529723261257,4.180394715505697,0.6095958005843478,0
204,40,Marketing,3,2.0173655226515,2.1845651011475735,1.0,2.6104723470507385,3.0490122872261596,4.238252635919644,5.0,4.244652312906688,0.687731712615665,0
205,23,HR,3,1.6168456259125144,3.2244046997414038,2.9443478479792233,1.5940128748977758,4.574995749130911,4.202316407351939,4.4256415333242,4.0106060993830415,0.6153346448948677,1
206,26,HR,4,3.8928663729704667,1.5058630679027742,1.9672823708539569,2.441108131632708,4.319886910032316,4.641013270354275,4.33876207181714,3.427377445745219,0.7231910096002995,1
207,36,Sales,3,2.8709164874706516,3.0750181004773838,2.05950904645826,2.7234167435347927,4.8992561777258565,4.199965072622936,4.104904678913499,4.017194495489392,0.7278877041268138,1
208,36,Finance,4,2.788564177899698,2.5319315005250806,2.8062087543659104,2.6369706153447137,4.000299981919727,4.760838159657185,4.534507085928741,5.0,0.8365488085287034,0
209,36,Finance,4,3.6124150934735484,2.825361491582384,2.245871458613383,3.411959951363831,4.657167798824013,4.013961119649443,4.3309277821393355,4.495860800683208,0.7721749381870198,0
210,55,HR,3,2.679380454430054,2.812221668676488,2.916164752819564,4.318261988091115,3.6650369772179303,3.963180124793656,3.9593657858103097,4.78085730101476,0.7353960869136398,0
211,36,Engineering,3,1.9759238589464023,2.0604121894621534,2.4714099227387427,2.9699781599388992,2.847605101070518,3.7098632519925863,4.04309868659357,3.5913990864088716,0.5620945615341041,0
212,40,Marketing,3,1.3098531802376403,3.2358286461049346,2.61774631027884,3.3251574294498636,4.152743029816116,5.0,3.690056599493483,4.32785396613866,0.7274207621496541,0
213,39,Engineering,3,1.9364598253596175,2.1149036019653518,2.1568448855892974,4.280423861760068,3.9166591224734875,4.165087588117198,3.6277174062362514,4.244170175849781,0.6853403247008022,1
214,37,Engineering,3,3.5537909203559237,2.786194313299119,1.7545466975893032,1.795641906528467,3.67458928710764,3.6129787701892524,4.051673902451584,4.253852725651562,0.6252242641780371,1
215,30,HR,3,1.621264719019688,3.3664071398703954,1.9817777004767465,2.5914391861425057,4.649052696743309,4.298413610989609,4.777107446145737,4.4779229663727405,0.6521208583253248,0
216,38,HR,3,2.7471890665985135,3.4652311898925285,2.4280231086640387,2.165402427539339,4.804123336771779,3.87497306146828,3.682918393919329,4.27366125047829,0.6294612273343422,1
217,27,HR,4,3.2237476001598906,2.3130115648415153,3.7860668749421773,3.0898603971827505,4.252710639682931,4.005199384273035,4.618185014628705,3.6052704632502883,0.7559253183359731,0
218,31,HR,3,2.6997413883102763,2.8241946919687075,3.5303344793794795,2.6901332436336345,4.108740465190918,4.355376715863859,3.8005325731716004,4.5066270244926985,0.628364780143067,1
219,29,Finance,4,2.7792883301534084,2.2483578468574663,2.0426928154984236,1.9270973760672465,4.231354186951261,4.9604926201270505,3.3066984636511507,4.620442139865258,0.7068739308112505,0
220,33,HR,3,2.958922739011398,4.252657359088142,2.5421803741327325,2.507663471442931,3.8735368780493364,4.250792679086521,4.473299879294538,4.859739485313219,0.7722489418343452,1
221,49,Finance,4,2.7654966102758545,3.046088204111673,2.2985939182377666,3.2328459177591196,4.481297974214201,3.8444816147724246,5.0,4.8818264219588,0.7276777947881313,0
222,20,Finance,3,3.626351920731297,2.558840905085855,2.591186633208317,1.5873927582824536,3.430314006919281,3.9475425788528864,3.772132459865986,4.438216533428696,0.6346198023754738,1
223,37,HR,3,1.7717957902406727,2.71879352142042,2.681238923279943,1.9418588110527146,3.663460935784904,4.528223593455234,3.41506454554992,3.628581445951382,0.599929436095692,1
224,21,Sales,4,2.6682974137871502,2.784973790812247,2.8692605110289207,1.836907440470734,3.804369424346599,3.2208295421065296,4.427457375540011,3.435308082892702,0.640479988169161,1
225,29,Marketing,3,1.2272316962019967,2.8057204785484373,1.0,2.7284775888408372,4.470677715490765,3.6786588618519542,3.7384129022640025,4.08645319677998,0.5470482278959682,0
226,40,Engineering,3,1.048377668969424,2.33200124764741,2.756549066120858,3.368361255730472,4.048755071478379,4.30632303809867,4.468323289235464,4.659735487263506,0.7170591951437953,1
227,33,Finance,5,2.4428302784036116,2.2239708905353774,2.220755279548347,1.093185874285792,4.8801951973515365,3.346665211312626,4.775739797101921,4.627517534098785,0.5537659634317783,0
228,25,Marketing,3,2.88036569826133,2.393702646791455,2.0065434600378773,2.566078994435008,4.601654878189255,4.043741060432568,4.365308747801468,4.33699963113159,0.6491542649624245,1
229,27,Sales,3,3.6414674440662953,1.7022158064669548,3.055979674713449,1.8530454979073712,3.7994534122188273,3.960867482171242,4.604884154172735,4.181720380604391,0.746718453384852,1
230,37,Engineering,4,4.193854213107324,3.002792084882122,3.526777091483338,3.203781942380989,4.51673289519931,4.638724261037834,4.6083060768173505,5.0,0.8462974445072261,0
231,27,Engineering,4,3.4239024694658364,1.9388064701457193,2.982302200828985,2.334122207100122,3.995896485923991,4.0748588334404,4.694973356089315,4.487015937940567,0.6933188561129909,0
232,34,Finance,4,3.0090160210786197,1.7580349447106984,2.137013874952234,2.5914717573541783,4.436590247511981,4.793345691301524,4.222605383778741,4.156363461553586,0.727145335005635,0
233,33,HR,3,2.611975399041671,2.489951873405096,1.7467960449027626,2.499064103358558,4.625886081796486,4.239436511619031,4.5895382136968275,3.877279488166819,0.6421406107109136,0
234,28,Sales,4,1.428140355771636,2.4089141592170793,1.0,3.2869531622328916,4.757357300906358,5.0,4.282200873078156,3.695697341145383,0.6427762244457985,1
235,48,Finance,3,2.3977743759807413,2.674744133052292,2.627761197606949,3.934042071558448,4.301010784918959,3.5062555178041146,4.395660085967613,3.646467992704928,0.7486862504236905,0
236,37,Sales,4,3.403263725880758,2.102256241422513,2.9053112754561057,1.7057342690829913,5.0,5.0,5.0,3.6957532885913142,0.8078103981899978,1
237,20,HR,5,3.1287972992196282,2.2252202092383184,2.428695542931379,1.8332107174037438,4.420657178030636,3.9944364218853057,4.320800261792833,4.340476056629382,0.6888011337946447,1
238,34,HR,4,1.599566097321936,2.9844836535619437,3.1536223461865944,2.725048531788295,4.267526079728816,4.936974850613205,3.451120033598317,4.190965169734563,0.6065159371929464,1
239,28,Finance,4,2.9298179530809363,2.9418520403466357,1.5758668349172553,1.928518356188657,4.048742806170032,4.792617349942582,4.101290411241179,4.037042618854771,0.6506538597067899,1
240,38,HR,3,2.8698749683074043,2.912667532323675,2.380132730481466,3.153508639280192,3.8843454899058165,2.7740460796086626,4.044737122178863,4.568238967550978,0.6504827950155784,0
241,27,Marketing,4,2.744923084080316,2.5237773286460374,2.324789328288477,3.265882221359036,4.409941863030853,4.43958410515992,4.0676031991226935,5.0,0.7860144062668951,0
242,32,Engineering,4,2.4805011112358657,2.6182458363325924,2.422923921020754,2.1173965814274793,4.250378818489993,4.698809881403949,4.676721213126483,3.788326531856,0.6088240258775155,1
243,36,Finance,3,2.9659087768609353,2.6613072213973523,3.317552164067735,1.9655239133509674,4.330412800317195,4.864296368335559,4.7652956988320145,3.862856978390707,0.7003726879557276,0
244,39,Sales,4,2.988119127238679,2.0407707821337167,2.4266104431308664,2.3076546848430968,4.4403729137781465,3.611681407110289,4.147182378651301,3.09147380414327,0.7068856486201603,0
245,24,Marketing,3,2.0509788641980164,3.5318326201022705,2.293645284459229,2.572812749774113,4.3283007390715245,4.495171448507115,3.5040628257405393,4.186834582265149,0.7105625703532299,1
246,30,Finance,4,2.8185098429674666,3.4321116227413895,1.8443145641326282,2.7203860329266343,5.0,4.297536839332865,4.249547787591554,4.136189715786624,0.6950826852091923,0
247,29,HR,4,2.3674234014769504,3.055971913700677,3.430005629995022,1.0,3.9360175579109313,4.415704483483163,3.9283056289521667,4.646395122607197,0.7213116103568065,1
